order_id,order_date,region,product,quantity,unit_price,revenue
12540,2028-10-06,West,Accessories,5,500,2500
12541,2033-08-03,East,Keyboard,2,500,1000
12542,2036-08-16,North,Tablet,4,2000,8000
12543,2035-06-09,East,Smartphone,3,500,1500
12544,2028-10-14,North,Laptop,5,500,2500
12545,2033-11-14,South,Tablet,5,2000,10000
12546,2028-06-14,North,Tablet,3,2000,6000
12547,2025-12-03,East,Tablet,1,800,800
12548,2027-04-27,West,Monitor,4,800,3200
12549,2025-10-08,West,Keyboard,3,500,1500
12550,2029-03-24,West,Keyboard,5,1200,6000
12551,2036-05-01,North,Monitor,4,800,3200
12552,2027-12-20,South,Smartphone,4,800,3200
12553,2029-08-23,North,Monitor,1,1200,1200
12554,2035-01-20,West,Monitor,5,1200,6000
12555,2036-05-06,East,Monitor,2,2000,4000
12556,2029-12-26,West,Smartphone,1,800,800
12557,2033-01-05,East,Smartphone,1,1500,1500
12558,2023-01-08,South,Accessories,2,1500,3000
12559,2029-12-30,East,Accessories,2,500,1000
12560,2024-04-20,North,Accessories,1,800,800
12561,2029-01-20,North,Accessories,4,1500,6000
12562,2024-04-29,North,Keyboard,3,800,2400
12563,2035-09-29,East,Tablet,3,800,2400
12564,2029-04-04,North,Tablet,1,1500,1500
12565,2035-06-30,North,Accessories,4,800,3200
12566,2032-08-26,North,Accessories,2,1200,2400
12567,2032-02-22,South,Laptop,1,500,500
12568,2030-09-23,East,Tablet,5,2000,10000
12569,2036-07-14,East,Laptop,4,1500,6000
12570,2031-01-03,West,Laptop,5,2000,10000
12571,2023-09-16,East,Monitor,5,500,2500
12572,2023-10-10,South,Keyboard,1,1200,1200
12573,2028-03-13,East,Smartphone,4,1200,4800
12574,2034-04-28,South,Tablet,5,1200,6000
12575,2031-02-24,South,Accessories,4,1200,4800
12576,2029-03-17,East,Accessories,3,1500,4500
12577,2031-10-06,West,Smartphone,5,1500,7500
12578,2024-09-04,North,Tablet,5,800,4000
12579,2024-11-18,North,Accessories,4,800,3200
12580,2033-02-07,East,Accessories,3,500,1500
12581,2024-09-04,East,Monitor,5,800,4000
12582,2029-04-26,South,Laptop,1,500,500
12583,2031-04-02,East,Accessories,4,500,2000
12584,2027-11-17,South,Keyboard,4,500,2000
12585,2030-02-04,West,Tablet,5,1200,6000
12586,2030-05-20,East,Keyboard,3,2000,6000
12587,2033-11-02,North,Smartphone,5,2000,10000
12588,2024-07-28,North,Monitor,2,1500,3000
12589,2028-03-25,East,Tablet,5,500,2500
12590,2032-11-13,South,Monitor,2,1200,2400
12591,2024-10-31,North,Laptop,1,800,800
12592,2034-12-13,South,Accessories,4,800,3200
12593,2026-07-07,East,Tablet,4,1500,6000
12594,2025-07-12,East,Smartphone,3,1500,4500
12595,2026-01-30,North,Laptop,5,500,2500
12596,2027-03-10,East,Laptop,1,500,500
12597,2027-05-14,West,Monitor,2,800,1600
12598,2023-09-04,West,Laptop,3,800,2400
12599,2033-02-28,North,Tablet,1,800,800
12600,2027-04-10,West,Monitor,1,800,800
12601,2029-07-28,South,Laptop,2,2000,4000
12602,2029-02-21,North,Smartphone,2,500,1000
12603,2033-07-31,North,Keyboard,4,500,2000
12604,2028-04-23,South,Tablet,5,800,4000
12605,2031-05-28,West,Smartphone,3,1200,3600
12606,2023-08-15,West,Smartphone,5,800,4000
12607,2032-09-17,West,Monitor,3,1500,4500
12608,2023-09-22,North,Accessories,1,1200,1200
12609,2026-10-27,North,Monitor,2,1500,3000
12610,2032-09-27,West,Tablet,2,1200,2400
12611,2024-10-07,East,Tablet,1,1500,1500
12612,2031-03-10,West,Monitor,1,800,800
12613,2028-03-14,South,Accessories,3,800,2400
12614,2029-11-09,North,Monitor,1,1200,1200
12615,2030-08-04,South,Tablet,3,1500,4500
12616,2026-02-28,South,Accessories,5,2000,10000
12617,2024-08-10,North,Tablet,2,1200,2400
12618,2035-07-08,East,Accessories,2,1200,2400
12619,2027-12-27,West,Accessories,2,500,1000
12620,2025-09-12,South,Monitor,5,1200,6000
12621,2034-03-03,North,Monitor,5,2000,10000
12622,2032-03-02,South,Monitor,4,800,3200
12623,2033-06-28,West,Accessories,3,1500,4500
12624,2026-05-26,East,Accessories,3,500,1500
12625,2023-07-09,East,Tablet,4,1500,6000
12626,2025-09-07,East,Smartphone,2,800,1600
12627,2027-08-26,North,Monitor,3,1200,3600
12628,2027-09-12,North,Keyboard,3,2000,6000
12629,2030-02-06,East,Tablet,2,500,1000
12630,2034-04-29,West,Tablet,1,2000,2000
12631,2035-02-20,West,Laptop,1,2000,2000
12632,2026-01-03,North,Monitor,4,2000,8000
12633,2029-05-15,East,Tablet,5,2000,10000
12634,2031-11-22,West,Laptop,3,800,2400
12635,2025-06-14,West,Keyboard,3,2000,6000
12636,2027-08-02,West,Keyboard,4,2000,8000
12637,2030-12-19,North,Monitor,4,800,3200
12638,2025-07-19,East,Accessories,3,1500,4500
12639,2035-01-02,South,Laptop,2,800,1600
12640,2024-12-24,East,Accessories,2,1200,2400
12641,2031-01-19,East,Keyboard,5,800,4000
12642,2025-12-25,North,Keyboard,3,1500,4500
12643,2035-07-15,West,Smartphone,3,1200,3600
12644,2025-07-24,West,Smartphone,3,1200,3600
12645,2029-04-14,North,Smartphone,3,500,1500
12646,2023-06-05,North,Smartphone,4,2000,8000
12647,2025-12-06,North,Tablet,1,1200,1200
12648,2028-05-12,North,Smartphone,3,1200,3600
12649,2029-11-06,North,Tablet,1,1500,1500
12650,2034-07-21,South,Tablet,2,1200,2400
12651,2033-06-27,East,Monitor,5,1500,7500
12652,2025-05-04,East,Tablet,2,2000,4000
12653,2024-10-01,East,Tablet,3,500,1500
12654,2029-02-16,West,Smartphone,2,500,1000
12655,2027-05-22,South,Tablet,4,2000,8000
12656,2024-03-17,East,Accessories,1,2000,2000
12657,2035-09-03,West,Smartphone,3,800,2400
12658,2026-08-29,South,Laptop,4,1200,4800
12659,2033-02-17,South,Smartphone,1,1200,1200
12660,2025-08-06,West,Tablet,4,1200,4800
12661,2032-03-27,South,Accessories,2,1500,3000
12662,2024-04-04,West,Smartphone,3,800,2400
12663,2035-09-21,East,Accessories,2,1200,2400
12664,2024-01-28,West,Laptop,5,1500,7500
12665,2033-10-13,South,Keyboard,3,1500,4500
12666,2027-11-23,East,Laptop,2,500,1000
12667,2036-07-11,East,Keyboard,3,1500,4500
12668,2029-03-07,North,Monitor,1,2000,2000
12669,2026-02-12,North,Keyboard,3,1500,4500
12670,2033-06-05,South,Monitor,3,2000,6000
12671,2035-12-25,West,Smartphone,1,2000,2000
12672,2029-09-20,West,Monitor,2,500,1000
12673,2027-01-06,South,Accessories,3,500,1500
12674,2033-01-22,East,Monitor,4,1500,6000
12675,2026-10-09,South,Accessories,3,500,1500
12676,2030-02-10,South,Keyboard,2,500,1000
12677,2023-05-22,East,Keyboard,1,1200,1200
12678,2030-04-13,West,Keyboard,2,1500,3000
12679,2035-08-02,South,Monitor,5,1500,7500
12680,2025-04-19,West,Keyboard,3,1500,4500
12681,2032-11-27,South,Monitor,3,500,1500
12682,2033-09-22,East,Monitor,1,500,500
12683,2024-08-18,East,Tablet,3,2000,6000
12684,2028-03-19,North,Tablet,4,800,3200
12685,2023-10-08,East,Monitor,4,800,3200
12686,2024-02-28,North,Accessories,2,800,1600
12687,2034-12-14,South,Smartphone,1,1200,1200
12688,2034-08-20,West,Laptop,5,500,2500
12689,2027-10-17,East,Tablet,2,2000,4000
12690,2036-01-10,East,Monitor,1,2000,2000
12691,2028-05-21,East,Laptop,1,800,800
12692,2034-03-12,South,Tablet,2,1200,2400
12693,2034-06-10,North,Smartphone,2,1200,2400
12694,2031-01-25,South,Accessories,3,800,2400
12695,2026-12-20,West,Monitor,5,800,4000
12696,2029-05-20,South,Smartphone,4,500,2000
12697,2029-01-29,West,Tablet,3,1200,3600
12698,2033-05-17,East,Monitor,1,2000,2000
12699,2030-09-11,West,Laptop,5,800,4000
12700,2035-12-12,West,Keyboard,5,500,2500
12701,2027-03-12,North,Accessories,2,2000,4000
12702,2036-05-14,West,Tablet,5,1200,6000
12703,2031-03-10,West,Accessories,5,800,4000
12704,2035-04-21,South,Monitor,1,800,800
12705,2026-02-17,East,Keyboard,3,500,1500
12706,2025-07-22,South,Smartphone,5,500,2500
12707,2026-12-31,South,Accessories,2,1200,2400
12708,2030-06-16,East,Laptop,3,800,2400
12709,2029-11-17,East,Tablet,2,500,1000
12710,2023-10-13,West,Laptop,5,800,4000
12711,2023-09-22,West,Accessories,3,1200,3600
12712,2029-06-25,North,Keyboard,5,800,4000
12713,2032-06-09,South,Smartphone,1,2000,2000
12714,2036-06-17,East,Smartphone,3,800,2400
12715,2027-10-29,West,Laptop,2,1500,3000
12716,2031-05-07,East,Monitor,1,1500,1500
12717,2029-07-09,West,Monitor,4,1200,4800
12718,2029-03-19,North,Keyboard,2,1200,2400
12719,2023-02-10,North,Smartphone,5,1200,6000
12720,2023-03-09,East,Laptop,2,2000,4000
12721,2025-09-14,North,Laptop,4,2000,8000
12722,2033-12-22,East,Laptop,2,800,1600
12723,2031-10-04,West,Accessories,1,500,500
12724,2036-02-12,South,Keyboard,2,1500,3000
12725,2029-11-29,North,Monitor,3,1500,4500
12726,2025-12-21,West,Monitor,4,1500,6000
12727,2029-10-15,South,Accessories,2,800,1600
12728,2027-08-21,South,Tablet,4,800,3200
12729,2029-05-04,South,Accessories,1,1200,1200
12730,2025-02-17,West,Keyboard,3,500,1500
12731,2035-07-26,West,Laptop,5,1200,6000
12732,2027-05-05,East,Accessories,2,800,1600
12733,2027-02-01,South,Laptop,1,2000,2000
12734,2024-10-22,South,Keyboard,4,1200,4800
12735,2026-09-10,South,Keyboard,4,800,3200
12736,2026-07-23,East,Smartphone,1,800,800
12737,2033-10-15,South,Laptop,2,2000,4000
12738,2028-06-09,West,Monitor,5,2000,10000
12739,2028-08-06,South,Accessories,2,2000,4000
12740,2032-08-17,North,Keyboard,3,500,1500
12741,2025-11-24,West,Laptop,2,800,1600
12742,2025-09-03,East,Tablet,3,2000,6000
12743,2035-07-14,South,Smartphone,4,500,2000
12744,2024-12-28,North,Tablet,3,1500,4500
12745,2029-12-02,East,Keyboard,5,1500,7500
12746,2031-08-03,East,Tablet,1,1500,1500
12747,2023-12-09,West,Tablet,3,800,2400
12748,2026-12-18,East,Smartphone,2,500,1000
12749,2029-07-07,East,Smartphone,3,500,1500
12750,2033-01-07,East,Smartphone,4,1500,6000
12751,2024-06-10,East,Smartphone,3,1200,3600
12752,2028-03-11,South,Tablet,5,1500,7500
12753,2036-01-07,South,Monitor,3,800,2400
12754,2028-09-04,South,Monitor,5,1500,7500
12755,2036-06-16,South,Smartphone,2,1500,3000
12756,2024-02-10,North,Accessories,4,500,2000
12757,2027-04-23,South,Laptop,1,1500,1500
12758,2035-08-06,East,Keyboard,2,2000,4000
12759,2033-03-29,South,Accessories,2,2000,4000
12760,2034-09-14,South,Keyboard,1,1200,1200
12761,2034-07-29,West,Accessories,3,800,2400
12762,2028-01-21,East,Accessories,3,800,2400
12763,2027-01-18,South,Monitor,3,500,1500
12764,2029-07-23,South,Laptop,4,800,3200
12765,2025-02-10,South,Accessories,2,1200,2400
12766,2024-08-01,North,Smartphone,5,2000,10000
12767,2030-12-11,South,Keyboard,1,500,500
12768,2023-07-13,West,Monitor,2,2000,4000
12769,2028-06-30,East,Keyboard,3,1200,3600
12770,2026-03-31,East,Smartphone,1,500,500
12771,2029-07-22,South,Smartphone,5,1500,7500
12772,2031-03-18,South,Accessories,2,800,1600
12773,2027-11-28,South,Smartphone,2,1200,2400
12774,2026-01-15,East,Laptop,4,500,2000
12775,2033-12-19,East,Smartphone,2,2000,4000
12776,2029-03-11,North,Accessories,2,500,1000
12777,2033-03-25,West,Keyboard,5,1500,7500
12778,2033-05-21,North,Smartphone,5,1200,6000
12779,2028-04-20,West,Monitor,1,500,500
12780,2036-05-07,North,Monitor,3,1200,3600
12781,2034-12-06,East,Monitor,5,1200,6000
12782,2024-12-30,North,Keyboard,1,2000,2000
12783,2034-12-27,West,Tablet,2,800,1600
12784,2032-06-13,South,Monitor,1,1500,1500
12785,2035-03-16,West,Monitor,1,500,500
12786,2035-06-03,South,Tablet,1,800,800
12787,2028-11-10,East,Keyboard,1,2000,2000
12788,2027-07-03,West,Monitor,5,800,4000
12789,2030-09-01,North,Accessories,3,1200,3600
12790,2036-08-02,West,Keyboard,1,1200,1200
12791,2023-05-22,South,Monitor,4,1500,6000
12792,2026-12-26,East,Monitor,2,500,1000
12793,2036-02-18,North,Tablet,2,500,1000
12794,2028-09-27,West,Accessories,2,2000,4000
12795,2026-08-18,South,Keyboard,2,1500,3000
12796,2036-08-16,North,Smartphone,2,500,1000
12797,2026-04-28,East,Laptop,1,1200,1200
12798,2026-03-05,North,Accessories,3,1500,4500
12799,2035-09-25,East,Smartphone,4,800,3200
12800,2035-04-27,North,Accessories,5,1500,7500
12801,2036-08-27,West,Smartphone,4,1500,6000
12802,2035-11-11,South,Smartphone,5,500,2500
12803,2023-12-07,West,Accessories,5,2000,10000
12804,2033-06-25,West,Tablet,4,2000,8000
12805,2028-05-22,East,Accessories,1,500,500
12806,2024-12-04,East,Accessories,2,500,1000
12807,2035-01-31,East,Smartphone,1,500,500
12808,2029-08-26,West,Laptop,2,2000,4000
12809,2027-12-06,North,Smartphone,3,500,1500
12810,2036-06-13,North,Monitor,5,800,4000
12811,2035-09-23,West,Accessories,4,800,3200
12812,2025-05-05,West,Keyboard,3,1200,3600
12813,2027-12-18,South,Accessories,2,800,1600
12814,2030-11-06,East,Tablet,1,1500,1500
12815,2032-12-21,East,Keyboard,4,1200,4800
12816,2023-07-02,West,Smartphone,5,800,4000
12817,2031-07-10,West,Tablet,3,1500,4500
12818,2035-04-20,North,Accessories,5,800,4000
12819,2027-02-26,West,Smartphone,2,1500,3000
12820,2026-09-18,North,Smartphone,5,500,2500
12821,2028-12-14,West,Monitor,1,1500,1500
12822,2032-12-08,South,Monitor,3,500,1500
12823,2032-12-07,South,Laptop,3,1500,4500
12824,2034-03-20,North,Monitor,1,1500,1500
12825,2031-11-14,East,Keyboard,5,800,4000
12826,2033-02-08,South,Smartphone,1,1500,1500
12827,2023-01-19,North,Monitor,4,800,3200
12828,2032-04-26,West,Laptop,1,1500,1500
12829,2035-10-24,West,Accessories,5,2000,10000
12830,2035-06-18,North,Keyboard,1,1200,1200
12831,2031-03-24,East,Monitor,2,800,1600
12832,2026-02-06,North,Smartphone,1,800,800
12833,2032-02-22,North,Accessories,1,500,500
12834,2032-01-25,South,Smartphone,5,2000,10000
12835,2032-03-26,North,Accessories,4,500,2000
12836,2025-09-14,North,Keyboard,4,2000,8000
12837,2032-02-04,West,Smartphone,5,2000,10000
12838,2035-08-21,South,Monitor,5,1500,7500
12839,2036-07-25,West,Monitor,5,500,2500
12840,2023-06-23,West,Laptop,2,1200,2400
12841,2033-03-30,East,Accessories,3,2000,6000
12842,2031-05-11,East,Laptop,1,2000,2000
12843,2024-12-27,South,Tablet,5,800,4000
12844,2033-04-18,South,Monitor,5,1500,7500
12845,2028-02-19,East,Accessories,5,1200,6000
12846,2034-01-16,East,Keyboard,4,2000,8000
12847,2025-09-16,East,Laptop,5,800,4000
12848,2033-04-02,East,Keyboard,1,500,500
12849,2030-05-10,East,Keyboard,5,2000,10000
12850,2024-02-24,West,Keyboard,1,800,800
12851,2024-08-16,South,Laptop,2,500,1000
12852,2027-11-10,West,Tablet,3,1500,4500
12853,2029-09-25,West,Laptop,4,500,2000
12854,2025-07-24,North,Smartphone,1,2000,2000
12855,2033-06-05,West,Monitor,2,1200,2400
12856,2023-11-28,East,Laptop,3,500,1500
12857,2032-06-11,East,Laptop,3,1200,3600
12858,2030-05-26,North,Tablet,3,1200,3600
12859,2033-12-20,North,Smartphone,1,500,500
12860,2033-08-04,North,Laptop,2,1500,3000
12861,2034-07-02,North,Monitor,5,500,2500
12862,2023-07-21,North,Monitor,2,800,1600
12863,2029-11-02,West,Laptop,2,1200,2400
12864,2028-01-17,North,Keyboard,2,2000,4000
12865,2028-02-10,West,Keyboard,1,1200,1200
12866,2028-06-19,South,Smartphone,1,2000,2000
12867,2025-06-28,North,Monitor,1,800,800
12868,2034-10-15,North,Keyboard,2,800,1600
12869,2035-10-03,West,Monitor,1,800,800
12870,2031-09-25,South,Smartphone,3,500,1500
12871,2025-02-09,West,Smartphone,1,1200,1200
12872,2031-08-22,West,Keyboard,4,2000,8000
12873,2029-11-06,North,Laptop,1,800,800
12874,2030-06-07,East,Accessories,1,800,800
12875,2035-12-08,East,Tablet,1,2000,2000
12876,2032-10-25,West,Accessories,1,1200,1200
12877,2027-06-17,North,Accessories,4,1200,4800
12878,2024-01-22,South,Monitor,5,2000,10000
12879,2032-05-14,East,Smartphone,1,1500,1500
12880,2033-12-22,South,Monitor,3,1200,3600
12881,2034-03-17,East,Keyboard,4,2000,8000
12882,2034-12-12,North,Tablet,5,2000,10000
12883,2029-10-02,West,Keyboard,1,800,800
12884,2029-04-01,South,Laptop,5,2000,10000
12885,2028-01-31,South,Tablet,3,500,1500
12886,2028-06-21,West,Monitor,4,800,3200
12887,2026-05-21,South,Monitor,4,800,3200
12888,2035-10-14,East,Keyboard,5,1200,6000
12889,2034-05-07,West,Monitor,1,1500,1500
12890,2026-02-24,East,Monitor,2,1200,2400
12891,2034-10-28,East,Accessories,4,500,2000
12892,2026-12-02,North,Laptop,2,800,1600
12893,2027-12-25,East,Accessories,4,800,3200
12894,2029-05-13,North,Monitor,1,2000,2000
12895,2026-02-04,South,Smartphone,1,1500,1500
12896,2030-04-12,South,Accessories,4,1500,6000
12897,2032-08-01,North,Monitor,5,2000,10000
12898,2024-01-10,East,Monitor,1,500,500
12899,2028-10-21,West,Laptop,1,1500,1500
12900,2034-01-03,West,Keyboard,3,800,2400
12901,2028-07-14,North,Tablet,1,500,500
12902,2033-02-22,South,Accessories,3,1200,3600
12903,2031-12-04,South,Accessories,1,1200,1200
12904,2032-05-28,West,Accessories,1,500,500
12905,2028-03-04,North,Monitor,5,800,4000
12906,2027-12-29,West,Laptop,5,1200,6000
12907,2027-01-14,East,Monitor,1,800,800
12908,2029-02-20,East,Monitor,4,2000,8000
12909,2031-11-18,North,Keyboard,4,1500,6000
12910,2031-08-01,North,Smartphone,1,500,500
12911,2028-09-01,East,Laptop,4,1500,6000
12912,2023-12-26,South,Accessories,1,2000,2000
12913,2028-08-03,North,Tablet,5,1200,6000
12914,2026-02-15,East,Accessories,2,800,1600
12915,2027-06-24,East,Monitor,3,800,2400
12916,2033-12-14,South,Laptop,4,2000,8000
12917,2028-04-27,South,Laptop,4,500,2000
12918,2036-01-27,South,Laptop,5,1500,7500
12919,2032-03-15,South,Smartphone,4,1200,4800
12920,2031-02-28,West,Accessories,1,500,500
12921,2023-01-07,South,Smartphone,1,2000,2000
12922,2031-12-12,West,Keyboard,2,2000,4000
12923,2027-05-11,North,Tablet,2,800,1600
12924,2036-06-29,East,Keyboard,2,1200,2400
12925,2031-12-09,West,Monitor,1,500,500
12926,2030-02-19,North,Smartphone,2,800,1600
12927,2031-10-25,North,Smartphone,2,1200,2400
12928,2031-12-18,West,Keyboard,1,1500,1500
12929,2025-07-02,North,Monitor,5,1500,7500
12930,2028-07-04,North,Laptop,4,800,3200
12931,2026-12-13,West,Monitor,3,500,1500
12932,2031-05-13,North,Accessories,1,1200,1200
12933,2032-09-16,South,Keyboard,1,1500,1500
12934,2034-07-23,South,Monitor,3,1500,4500
12935,2036-06-13,East,Laptop,3,500,1500
12936,2031-01-07,North,Monitor,2,800,1600
12937,2028-01-04,East,Smartphone,3,2000,6000
12938,2024-07-29,South,Tablet,4,1200,4800
12939,2025-07-18,South,Smartphone,4,1500,6000
12940,2033-04-17,South,Tablet,4,2000,8000
12941,2033-02-16,North,Monitor,4,500,2000
12942,2027-01-03,North,Accessories,4,800,3200
12943,2031-12-20,South,Monitor,2,1200,2400
12944,2036-06-29,East,Laptop,1,500,500
12945,2025-11-20,East,Monitor,3,800,2400
12946,2028-03-15,West,Tablet,1,500,500
12947,2026-12-28,South,Smartphone,3,1500,4500
12948,2026-10-31,East,Accessories,2,1500,3000
12949,2032-05-08,South,Monitor,2,2000,4000
12950,2024-03-18,East,Monitor,5,500,2500
12951,2032-12-29,West,Smartphone,5,1500,7500
12952,2035-09-27,West,Accessories,2,800,1600
12953,2026-03-24,South,Keyboard,2,2000,4000
12954,2035-03-17,East,Monitor,3,1200,3600
12955,2026-06-11,North,Monitor,2,500,1000
12956,2032-12-13,West,Keyboard,1,1500,1500
12957,2028-01-16,South,Tablet,3,800,2400
12958,2029-04-28,South,Tablet,2,500,1000
12959,2025-06-29,East,Laptop,3,800,2400
12960,2034-11-19,South,Smartphone,3,2000,6000
12961,2035-09-12,West,Accessories,4,1500,6000
12962,2033-12-23,South,Monitor,5,1500,7500
12963,2028-12-09,South,Monitor,3,2000,6000
12964,2028-12-12,North,Laptop,3,800,2400
12965,2023-05-04,North,Monitor,4,500,2000
12966,2031-08-25,West,Smartphone,2,800,1600
12967,2025-02-24,East,Laptop,3,500,1500
12968,2029-08-13,North,Smartphone,4,2000,8000
12969,2025-03-07,East,Laptop,1,1200,1200
12970,2034-06-04,West,Monitor,4,500,2000
12971,2034-05-17,North,Laptop,5,1500,7500
12972,2028-04-20,East,Tablet,5,1500,7500
12973,2028-11-26,North,Accessories,2,1500,3000
12974,2033-06-04,West,Monitor,2,800,1600
12975,2026-07-25,West,Keyboard,5,800,4000
12976,2034-05-26,North,Accessories,5,800,4000
12977,2031-08-07,East,Monitor,3,1500,4500
12978,2031-11-11,South,Accessories,5,500,2500
12979,2029-06-10,South,Tablet,2,1500,3000
12980,2028-04-16,North,Accessories,5,500,2500
12981,2030-06-14,East,Laptop,2,800,1600
12982,2023-12-31,South,Accessories,1,1200,1200
12983,2036-06-17,West,Monitor,5,800,4000
12984,2029-07-18,East,Keyboard,2,2000,4000
12985,2025-08-04,South,Keyboard,4,500,2000
12986,2026-10-09,East,Smartphone,3,1200,3600
12987,2026-12-10,North,Accessories,2,800,1600
12988,2031-09-16,East,Keyboard,5,1200,6000
12989,2036-04-19,South,Accessories,5,1500,7500
12990,2023-12-07,North,Keyboard,1,500,500
12991,2031-03-09,East,Accessories,4,2000,8000
12992,2024-01-18,West,Monitor,2,1500,3000
12993,2027-04-06,South,Accessories,4,1200,4800
12994,2023-10-27,North,Monitor,1,800,800
12995,2023-05-19,East,Monitor,3,500,1500
12996,2023-12-25,West,Smartphone,4,2000,8000
12997,2036-07-02,South,Keyboard,1,800,800
12998,2027-03-03,West,Laptop,2,2000,4000
12999,2032-06-18,East,Monitor,3,500,1500
13000,2027-06-16,East,Keyboard,5,1200,6000
13001,2026-07-27,North,Tablet,1,2000,2000
13002,2026-02-08,West,Accessories,5,500,2500
13003,2028-12-26,North,Tablet,3,2000,6000
13004,2031-09-06,South,Accessories,1,800,800
13005,2033-07-02,North,Smartphone,1,2000,2000
13006,2028-11-21,South,Monitor,3,800,2400
13007,2026-05-22,East,Laptop,2,800,1600
13008,2033-03-24,East,Monitor,1,500,500
13009,2030-10-05,West,Accessories,3,1500,4500
13010,2034-08-31,South,Laptop,4,2000,8000
13011,2025-09-25,East,Monitor,5,1200,6000
13012,2030-01-11,West,Laptop,1,800,800
13013,2026-07-31,West,Accessories,4,1500,6000
13014,2024-10-18,North,Smartphone,1,800,800
13015,2030-04-14,West,Smartphone,2,1500,3000
13016,2029-01-20,East,Monitor,3,1500,4500
13017,2028-03-24,North,Tablet,1,1200,1200
13018,2033-03-19,South,Accessories,3,1500,4500
13019,2028-08-08,South,Monitor,1,1200,1200
13020,2031-08-29,East,Monitor,2,500,1000
13021,2026-02-14,East,Smartphone,2,800,1600
13022,2023-09-24,North,Laptop,4,1200,4800
13023,2028-01-20,North,Accessories,2,800,1600
13024,2027-09-05,East,Laptop,3,2000,6000
13025,2032-12-09,East,Keyboard,2,500,1000
13026,2031-10-17,South,Keyboard,1,2000,2000
13027,2029-04-12,South,Accessories,2,2000,4000
13028,2033-03-21,South,Tablet,3,1500,4500
13029,2033-06-26,East,Keyboard,1,1500,1500
13030,2027-02-19,West,Smartphone,4,2000,8000
13031,2024-04-20,East,Tablet,4,1500,6000
13032,2025-09-03,East,Monitor,4,800,3200
13033,2026-04-22,South,Keyboard,1,1500,1500
13034,2028-05-14,East,Smartphone,4,2000,8000
13035,2024-07-11,North,Monitor,2,1500,3000
13036,2025-06-01,East,Tablet,1,1500,1500
13037,2029-01-03,East,Accessories,1,1200,1200
13038,2036-01-14,East,Monitor,1,1200,1200
13039,2030-04-21,East,Laptop,5,2000,10000
13040,2036-07-30,West,Accessories,3,800,2400
13041,2035-10-22,East,Accessories,5,500,2500
13042,2036-02-12,North,Tablet,5,500,2500
13043,2027-05-30,North,Tablet,5,2000,10000
13044,2032-07-20,East,Smartphone,3,800,2400
13045,2029-09-20,South,Smartphone,5,800,4000
13046,2035-04-22,West,Laptop,4,800,3200
13047,2028-04-30,East,Accessories,1,1200,1200
13048,2036-03-03,East,Laptop,1,2000,2000
13049,2036-02-21,East,Laptop,2,500,1000
13050,2030-09-09,South,Tablet,4,800,3200
13051,2033-06-22,South,Laptop,3,2000,6000
13052,2032-09-06,South,Laptop,1,500,500
13053,2033-05-30,West,Monitor,5,1200,6000
13054,2034-06-09,North,Smartphone,2,1500,3000
13055,2035-11-13,West,Smartphone,2,500,1000
13056,2028-05-24,South,Accessories,1,500,500
13057,2033-06-19,North,Smartphone,4,500,2000
13058,2030-09-20,North,Keyboard,2,1500,3000
13059,2025-06-21,South,Accessories,1,800,800
13060,2023-12-31,South,Monitor,4,1500,6000
13061,2034-08-29,West,Smartphone,1,500,500
13062,2031-07-17,South,Monitor,1,1200,1200
13063,2030-01-02,North,Smartphone,4,500,2000
13064,2028-02-07,East,Smartphone,4,1200,4800
13065,2023-04-26,South,Monitor,4,2000,8000
13066,2029-07-12,South,Laptop,1,1200,1200
13067,2036-08-16,West,Laptop,2,500,1000
13068,2033-10-10,West,Laptop,3,1500,4500
13069,2036-07-06,South,Keyboard,3,500,1500
13070,2029-10-26,North,Laptop,1,500,500
13071,2025-07-31,North,Smartphone,1,2000,2000
13072,2027-09-21,East,Tablet,2,800,1600
13073,2029-05-23,South,Monitor,4,500,2000
13074,2030-07-30,West,Tablet,1,2000,2000
13075,2026-02-11,North,Keyboard,5,1500,7500
13076,2029-12-02,East,Tablet,4,2000,8000
13077,2034-04-10,South,Accessories,1,2000,2000
13078,2032-05-13,North,Laptop,5,1200,6000
13079,2036-01-31,South,Keyboard,2,800,1600
13080,2033-09-11,South,Smartphone,5,800,4000
13081,2032-12-16,North,Laptop,1,1500,1500
13082,2031-02-01,North,Laptop,3,2000,6000
13083,2029-06-25,North,Tablet,1,1500,1500
13084,2034-07-23,South,Accessories,3,1500,4500
13085,2023-10-04,South,Laptop,2,800,1600
13086,2028-06-22,East,Monitor,2,800,1600
13087,2026-05-12,West,Monitor,4,800,3200
13088,2033-04-10,South,Laptop,4,500,2000
13089,2033-03-24,West,Tablet,3,2000,6000
13090,2024-11-26,North,Tablet,3,1500,4500
13091,2026-08-02,South,Smartphone,2,2000,4000
13092,2034-05-15,East,Keyboard,5,1500,7500
13093,2031-11-09,East,Keyboard,3,1500,4500
13094,2034-04-07,West,Keyboard,3,1500,4500
13095,2029-04-30,North,Accessories,5,1500,7500
13096,2030-10-12,West,Tablet,4,1200,4800
13097,2034-07-10,North,Smartphone,4,1200,4800
13098,2032-09-29,East,Monitor,3,500,1500
13099,2032-04-21,West,Keyboard,4,800,3200
13100,2024-06-25,East,Monitor,4,1500,6000
13101,2030-05-18,East,Monitor,4,2000,8000
13102,2035-10-19,North,Laptop,2,1200,2400
